Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,LAT,LONG
8955,CA-2014-156790,2014-08-08,2014-10-08,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Not,155.456,4,0.2,0.0,30.3243,-81.6701
8956,CA-2014-126480,2014-09-20,2014-09-24,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,San Diego,California,92024,West,Anna Andreadi,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,Not,8.56,2,0.0,3.852,32.7157,-117.1625
8957,CA-2017-105620,2017-12-25,2017-12-28,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,33012,South,Cassandra Brandow,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",Not,21.0,3,0.2,5.775,25.822138,-80.2720749
8958,CA-2017-105620,2017-12-25,2017-12-28,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,33012,South,Cassandra Brandow,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Not,120.0,2,0.5,0.0,25.822138,-80.2720749
8959,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Not,250.0,5,0.2,30.0,29.7604,-95.369803
8960,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Not,67.84,5,0.8,0.0,29.7604,-95.369803
8961,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,Not,250.0,5,0.3,0.0,29.7604,-95.369803
8962,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,Not,18.688,4,0.2,3.7376,29.7604,-95.369803
8963,CA-2016-157280,2016-05-11,2016-07-11,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,Cassandra Brandow,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Yes,250.0,2,0.0,30.0,36.8567,-76.297994
8964,CA-2016-157280,2016-05-11,2016-07-11,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,Cassandra Brandow,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,Yes,89.97,3,0.0,18.8937,36.8567,-76.297994
8965,CA-2016-157280,2016-05-11,2016-07-11,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,Cassandra Brandow,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Yes,250.0,5,0.0,30.0,36.8567,-76.297994
8966,CA-2017-106691,2017-06-11,2017-12-11,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,Not,1.248,2,0.8,0.0,29.7604,-95.369803
8967,CA-2016-134180,2016-03-11,2016-07-11,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Not,72.0,1,0.2,14.4,39.952369,-75.1697981
8968,CA-2016-134180,2016-03-11,2016-07-11,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,Not,250.0,7,0.3,0.0,39.952369,-75.1697981
8969,CA-2014-166730,2014-12-30,2015-01-01,First Class,DD-13570,Dorothy Dickinson,Consumer,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,Not,39.128,1,0.2,0.0,35.1495,-89.979347
8970,CA-2017-157469,2017-02-12,2017-07-12,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,Chuck Magee,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,Not,19.728,9,0.2,1.7262,39.7481,-87.779135
8971,CA-2017-157469,2017-02-12,2017-07-12,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,Chuck Magee,TEC-PH-10004531,Technology,Phones,AT&T CL2909,Not,151.188,2,0.4,0.0,39.7481,-87.779135
8972,CA-2017-122308,2017-03-24,2017-03-28,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",Not,250.0,2,0.1,30.0,40.712775,-73.9813
8973,US-2014-149034,2014-11-19,2014-11-21,First Class,RD-19900,Ruben Dartt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,Not,47.496,1,0.2,0.0,39.952369,-75.1697981
8974,CA-2017-159226,2017-04-25,2017-04-27,Second Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90008,West,Anna Andreadi,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Not,250.0,7,0.15,28.4102,34.052235,-118.253751
8975,CA-2017-156622,2017-11-23,2017-11-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,Not,36.288,7,0.2,12.7008,32.776667,-96.7968
8976,CA-2017-156622,2017-11-23,2017-11-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,Not,78.304,2,0.2,29.364,32.776667,-96.7968
8977,CA-2017-156622,2017-11-23,2017-11-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",Not,127.785,1,0.3,0.0,32.776667,-96.7968
8978,CA-2017-156622,2017-11-23,2017-11-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,Not,6.104,2,0.8,0.0,32.776667,-96.7968
8979,CA-2014-119529,2014-03-11,2014-05-11,Second Class,DM-13345,Denise Monton,Corporate,United States,Orange,New Jersey,7050,East,Chuck Magee,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,Not,5.76,2,0.0,2.8224,33.83,-87.7128
8980,CA-2015-150413,2015-10-19,2015-10-24,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,Not,1.72,1,0.8,0.0,32.776667,-96.7968
8981,CA-2014-108182,2014-06-02,2014-10-02,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,60441,Central,Kelly Williams,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",Not,8.952,2,0.8,0.0,41.677759,-88.171628
8982,CA-2016-110898,2016-06-03,2016-12-03,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Not,2.334,3,0.8,0.0,41.878125,-87.6707
8983,CA-2016-110898,2016-06-03,2016-12-03,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,Not,1.728,4,0.8,0.0,41.878125,-87.6707
8984,CA-2016-110898,2016-06-03,2016-12-03,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Not,159.04,5,0.6,0.0,41.878125,-87.6707
8985,CA-2016-110898,2016-06-03,2016-12-03,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,Not,145.98,2,0.5,0.0,41.878125,-87.6707
8986,CA-2015-123092,2015-03-12,2015-07-12,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",Not,77.952,3,0.2,12.6672,30.3243,-81.6701
8987,CA-2015-123092,2015-03-12,2015-07-12,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,Not,95.97,5,0.7,0.0,30.3243,-81.6701
8988,CA-2015-123092,2015-03-12,2015-07-12,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Not,105.584,2,0.2,9.2386,30.3243,-81.6701
8989,CA-2015-123092,2015-03-12,2015-07-12,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,OFF-AR-10004078,Office Supplies,Art,Newell 312,Not,9.344,2,0.2,1.168,30.3243,-81.6701
8990,US-2015-128587,2015-12-24,2015-12-30,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,Kelly Williams,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",Not,9.68,2,0.0,3.7752,42.096144,-89.640664
8991,US-2015-128587,2015-12-24,2015-12-30,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,Kelly Williams,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,Not,250.0,7,0.0,30.0,42.096144,-89.640664
8992,US-2017-139577,2017-01-10,2017-06-10,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Not,104.75,5,0.0,21.9975,37.7749295,-122.3943
8993,CA-2017-159100,2017-10-16,2017-10-21,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,Cassandra Brandow,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Not,18.528,2,0.2,4.4004,34.02354,-81.152778
8994,CA-2017-159100,2017-10-16,2017-10-21,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,Cassandra Brandow,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,Not,250.0,7,0.4,0.0,34.02354,-81.152778
8995,CA-2014-109043,2014-08-15,2014-08-17,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,33021,South,Cassandra Brandow,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,Not,91.36,5,0.2,29.692,34.116238,-84.351305
8996,CA-2014-109043,2014-08-15,2014-08-17,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,33021,South,Cassandra Brandow,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,Not,152.24,5,0.2,17.127,34.116238,-84.351305
8997,US-2017-116491,2017-11-11,2017-11-13,First Class,PG-18820,Patrick Gardner,Consumer,United States,Dallas,Texas,75081,Central,Kelly Williams,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,Not,35.184,2,0.2,12.3144,32.776667,-96.7968
8998,CA-2017-122763,2017-03-20,2017-03-20,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,Not,56.704,2,0.2,19.1376,29.7604,-95.369803
8999,CA-2017-122763,2017-03-20,2017-03-20,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,Not,250.0,7,0.2,30.0,29.7604,-95.369803
9000,CA-2017-137785,2017-05-13,2017-05-17,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,Not,250.0,5,0.3,0.0,39.952369,-75.1697981
9001,CA-2014-133389,2014-06-22,2014-06-22,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,Not,8.226,3,0.7,0.0,33.4484,-111.9477
9002,CA-2014-103807,2014-02-12,2014-09-12,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,Cassandra Brandow,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,Not,5.95,1,0.0,0.833,33.964317,-84.3555
9003,CA-2014-103807,2014-02-12,2014-09-12,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,Cassandra Brandow,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Not,15.24,3,0.0,7.1628,33.964317,-84.3555
9004,CA-2015-102855,2015-05-04,2015-06-04,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207,West,Anna Andreadi,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Not,239.94,6,0.0,26.3934,47.673281,-117.3863
9005,CA-2015-102855,2015-05-04,2015-06-04,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207,West,Anna Andreadi,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,Not,23.84,8,0.0,6.4368,47.673281,-117.3863
9006,CA-2017-107825,2017-11-18,2017-11-18,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",Yes,92.52,6,0.0,24.9804,43.037359,-87.9077595
9007,CA-2017-107825,2017-11-18,2017-11-18,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",Yes,37.76,1,0.0,10.5728,43.037359,-87.9077595
9008,CA-2017-107825,2017-11-18,2017-11-18,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,OFF-LA-10003720,Office Supplies,Labels,Avery 487,Yes,7.38,2,0.0,3.4686,43.037359,-87.9077595
9009,CA-2017-107825,2017-11-18,2017-11-18,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Yes,5.82,2,0.0,2.7354,43.037359,-87.9077595
9010,CA-2017-106047,2017-12-07,2017-12-07,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,Fairfield,Ohio,45014,East,Chuck Magee,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Not,3.816,1,0.2,1.1925,41.172,-73.26514
9011,CA-2017-127803,2017-05-19,2017-05-23,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Huntsville,Alabama,35810,South,Cassandra Brandow,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,Not,26.16,4,0.0,12.8184,34.7655,-86.5796
9012,CA-2015-137071,2015-12-20,2015-12-21,First Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77036,Central,Kelly Williams,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,Not,100.8,2,0.2,21.42,29.7604,-95.369803
9013,CA-2016-121447,2016-02-21,2016-02-22,First Class,EA-14035,Erin Ashbrook,Corporate,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Not,135.8,7,0.0,30.0,40.712775,-73.9813
9014,CA-2017-143084,2017-03-18,2017-03-22,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,Yes,13.9,5,0.0,3.753,34.052235,-118.253751
9015,CA-2017-143084,2017-03-18,2017-03-22,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,Yes,19.4,5,0.0,9.312,34.052235,-118.253751
9016,CA-2016-131639,2016-12-17,2016-12-23,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,88220,West,Anna Andreadi,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,Not,13.488,2,0.2,4.3836,33.1281,-117.067149
9017,CA-2016-131639,2016-12-17,2016-12-23,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,88220,West,Anna Andreadi,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",Not,11.416,1,0.2,3.8529,33.1281,-117.067149
9018,CA-2016-161361,2016-03-26,2016-03-28,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,Anna Andreadi,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Not,17.64,3,0.0,8.6436,42.706991,-111.7592
9019,CA-2016-161361,2016-03-26,2016-03-28,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,Anna Andreadi,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",Not,17.04,3,0.2,5.538,42.706991,-111.7592
9020,CA-2014-100706,2014-12-16,2014-12-18,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,Not,99.98,2,0.0,7.9984,42.096144,-89.640664
9021,CA-2014-100706,2014-12-16,2014-12-18,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,Not,29.46,6,0.0,9.7218,42.096144,-89.640664
9022,CA-2015-129525,2015-11-15,2015-11-20,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Toledo,Ohio,43615,East,Chuck Magee,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Not,166.92,13,0.7,0.0,41.661112,-83.622316
9023,US-2016-141880,2016-08-22,2016-08-23,First Class,TC-21475,Tony Chapman,Home Office,United States,Fort Collins,Colorado,80525,West,Anna Andreadi,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,Not,98.328,3,0.2,9.8328,40.574369,-104.9358
9024,CA-2015-165799,2015-06-29,2015-06-29,First Class,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,10024,East,Chuck Magee,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,Not,117.882,1,0.1,1.3098,40.712775,-73.9813
9025,CA-2016-102127,2016-06-26,2016-06-26,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,Not,20.97,3,0.0,9.0171,40.712775,-73.9813
9026,CA-2016-102127,2016-06-26,2016-06-26,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Not,139.96,4,0.0,9.7972,40.712775,-73.9813
9027,CA-2016-102127,2016-06-26,2016-06-26,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Not,37.74,3,0.0,12.8316,40.712775,-73.9813
9028,US-2016-152415,2016-09-17,2016-09-22,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East,Chuck Magee,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Not,14.82,3,0.0,6.2244,42.174907,-71.5581
9029,US-2016-152415,2016-09-17,2016-09-22,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East,Chuck Magee,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Not,191.82,3,0.0,30.0,42.174907,-71.5581
9030,CA-2014-138198,2014-07-18,2014-07-23,Standard Class,JL-15130,Jack Lebron,Consumer,United States,New Rochelle,New York,10801,East,Chuck Magee,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Not,13.904,2,0.2,4.5188,40.916309,-73.793189
9031,CA-2017-128041,2017-01-09,2017-01-09,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,Not,250.0,4,0.0,30.0,47.6062,-122.3333
9032,CA-2017-128041,2017-01-09,2017-01-09,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,Not,250.0,4,0.0,30.0,47.6062,-122.3333
9033,CA-2017-105823,2017-06-22,2017-06-26,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Detroit,Michigan,48227,Central,Kelly Williams,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Not,250.0,2,0.0,30.0,42.331427,-83.030596
9034,CA-2014-152268,2014-02-09,2014-07-09,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701,South,Cassandra Brandow,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,Not,250.0,2,0.0,30.0,35.735529,-91.081055
9035,CA-2015-148873,2015-01-10,2015-05-10,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,Kelly Williams,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,Yes,2.992,4,0.8,0.0,42.247165,-95.448302
9036,CA-2015-148873,2015-01-10,2015-05-10,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,Kelly Williams,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Yes,108.768,4,0.2,2.7192,42.247165,-95.448302
9037,CA-2015-166492,2015-07-04,2015-10-04,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,Not,25.92,4,0.0,12.4416,40.712775,-73.9813
9038,CA-2015-166492,2015-07-04,2015-10-04,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,Not,22.58,2,0.0,5.8708,40.712775,-73.9813
9039,CA-2017-157420,2017-11-21,2017-11-21,Same Day,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,Not,55.176,3,0.2,0.0,29.7604,-95.369803
9040,CA-2016-117121,2016-12-17,2016-12-21,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,48205,Central,Kelly Williams,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,Not,250.0,13,0.0,30.0,42.331427,-83.030596
9041,CA-2014-138177,2014-09-19,2014-09-24,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,85224,West,Anna Andreadi,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,Not,73.915,1,0.5,0.0,33.45489,-111.870333
9042,CA-2014-114335,2014-09-28,2014-09-28,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Hollywood,Florida,33021,South,Cassandra Brandow,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Not,250.0,4,0.2,16.8544,34.116238,-84.351305
9043,CA-2015-168760,2015-09-22,2015-09-26,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,Not,61.44,3,0.0,16.5888,34.052235,-118.253751
9044,CA-2016-168830,2016-07-11,2016-11-13,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Not,250.0,3,0.0,30.0,37.7749295,-122.3943
9045,CA-2017-137463,2017-12-16,2017-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,Anna Andreadi,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,Not,5.984,2,0.2,2.244,37.38,-122.01919
